timestamp,feeder_id,source_p_kw,source_q_kvar,converged,n_buses,n_deenergized,vpu_min,vpu_max
2010-07-07T14:30:00,ieee123,2895.75,1053.05,1,124,0,0.9329,0.9875
2010-07-07T15:00:00,ieee123,2945.47,1117.96,1,124,0,0.9327,0.9868
2010-07-07T15:30:00,ieee123,3812.37,2026.40,1,124,0,0.8793,0.9717
2010-07-07T16:00:00,ieee123,4314.64,2391.02,1,124,0,0.8738,0.9644
2010-07-07T16:30:00,ieee123,4219.40,2205.53,1,124,0,0.8803,0.9676
2010-07-07T17:00:00,ieee123,5162.08,3152.83,1,124,0,0.8365,0.9604
2010-07-07T17:30:00,ieee123,5647.35,3636.68,1,124,0,0.8125,0.9518
2010-07-07T18:00:00,ieee123,5970.51,3931.47,1,124,0,0.8086,0.9419
2010-07-07T18:30:00,ieee123,6005.25,3959.43,1,124,0,0.7972,0.9428
2010-07-07T19:00:00,ieee123,6014.55,3944.53,1,124,0,0.8031,0.9388
2010-07-07T19:30:00,ieee123,5453.84,3403.19,1,124,0,0.8228,0.9507
2010-07-07T20:00:00,ieee123,6084.64,4252.72,1,124,0,0.7950,0.9355
2010-07-07T20:30:00,ieee123,5841.98,3936.55,1,124,0,0.8156,0.9379
2010-07-07T21:00:00,ieee123,4888.59,2895.96,1,124,0,0.8456,0.9593
2010-07-07T21:30:00,ieee123,4345.44,2394.43,1,124,0,0.8524,0.9688
2010-07-07T22:00:00,ieee123,4481.51,2543.15,1,124,0,0.8425,0.9644
2010-07-07T22:30:00,ieee123,3890.11,2024.75,1,124,0,0.8549,0.9811
2010-07-07T23:00:00,ieee123,3798.93,1846.55,1,124,0,0.8746,0.9747
2010-07-07T23:30:00,ieee123,4488.38,2429.95,1,124,0,0.8425,0.9688
