timestamp,feeder_id,element,element_type,bus,phase,i_amps
2010-07-02T08:00:00,ieee123,Line.l_13_34,line,13.3,C,87.355
2010-07-02T08:00:00,ieee123,Line.l_13_18,line,13,A,355.684
2010-07-02T08:00:00,ieee123,Line.l_13_18,line,13,B,251.514
2010-07-02T08:00:00,ieee123,Line.l_13_18,line,13,C,304.806
2010-07-02T08:00:00,ieee123,Line.l_14_11,line,14.1,A,50.797
2010-07-02T08:00:00,ieee123,Line.l_14_10,line,14.1,A,11.473
2010-07-02T08:00:00,ieee123,Line.l_15_16,line,15.3,C,77.517
2010-07-02T08:00:00,ieee123,Line.l_15_17,line,15.3,C,5.656
2010-07-02T08:00:00,ieee123,Line.l_18_19,line,18.1,A,19.126
2010-07-02T08:00:00,ieee123,Line.l_18_21,line,18,A,136.365
2010-07-02T08:00:00,ieee123,Line.l_18_21,line,18,B,16.262
2010-07-02T08:00:00,ieee123,Line.l_18_21,line,18,C,226.414
2010-07-02T08:00:00,ieee123,Line.l_19_20,line,19.1,A,1.594
2010-07-02T08:00:00,ieee123,Line.l_21_22,line,21.2,B,16.265
2010-07-02T08:00:00,ieee123,Line.l_21_23,line,21,A,136.365
2010-07-02T08:00:00,ieee123,Line.l_21_23,line,21,B,0.004
2010-07-02T08:00:00,ieee123,Line.l_21_23,line,21,C,226.415
2010-07-02T08:00:00,ieee123,Line.l_23_24,line,23.3,C,114.086
2010-07-02T08:00:00,ieee123,Line.l_23_25,line,23,A,136.365
2010-07-02T08:00:00,ieee123,Line.l_23_25,line,23,B,0.004
2010-07-02T08:00:00,ieee123,Line.l_23_25,line,23,C,112.329
2010-07-02T08:00:00,ieee123,Line.l_25_26,line,25.1.3,A,85.320
2010-07-02T08:00:00,ieee123,Line.l_25_26,line,25.1.3,C,19.842
2010-07-02T08:00:00,ieee123,Line.l_25_28,line,25,A,51.046
2010-07-02T08:00:00,ieee123,Line.l_25_28,line,25,B,0.003
2010-07-02T08:00:00,ieee123,Line.l_25_28,line,25,C,92.487
2010-07-02T08:00:00,ieee123,Line.l_26_27,line,26.1.3,A,85.320
2010-07-02T08:00:00,ieee123,Line.l_26_27,line,26.1.3,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_26_31,line,26.3,C,19.843
2010-07-02T08:00:00,ieee123,Line.l_27_33,line,27.1,A,85.320
2010-07-02T08:00:00,ieee123,Line.l_28_29,line,28,A,39.042
2010-07-02T08:00:00,ieee123,Line.l_28_29,line,28,B,0.002
2010-07-02T08:00:00,ieee123,Line.l_28_29,line,28,C,92.488
2010-07-02T08:00:00,ieee123,Line.l_29_30,line,29,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_29_30,line,29,B,0.002
2010-07-02T08:00:00,ieee123,Line.l_29_30,line,29,C,92.488
2010-07-02T08:00:00,ieee123,Line.l_30_250,line,30,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_30_250,line,30,B,0.001
2010-07-02T08:00:00,ieee123,Line.l_30_250,line,30,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_31_32,line,31.3,C,18.084
2010-07-02T08:00:00,ieee123,Line.l_34_15,line,34.3,C,83.173
2010-07-02T08:00:00,ieee123,Line.l_35_36,line,35.1.2,A,65.570
2010-07-02T08:00:00,ieee123,Line.l_35_36,line,35.1.2,B,29.781
2010-07-02T08:00:00,ieee123,Line.l_35_40,line,35,A,124.342
2010-07-02T08:00:00,ieee123,Line.l_35_40,line,35,B,194.216
2010-07-02T08:00:00,ieee123,Line.l_35_40,line,35,C,78.440
2010-07-02T08:00:00,ieee123,Line.l_36_37,line,36.1,A,65.571
2010-07-02T08:00:00,ieee123,Line.l_36_38,line,36.2,B,29.782
2010-07-02T08:00:00,ieee123,Line.l_38_39,line,38.2,B,1.458
2010-07-02T08:00:00,ieee123,Line.l_40_41,line,40.3,C,4.184
2010-07-02T08:00:00,ieee123,Line.l_40_42,line,40,A,124.343
2010-07-02T08:00:00,ieee123,Line.l_40_42,line,40,B,194.216
2010-07-02T08:00:00,ieee123,Line.l_40_42,line,40,C,74.261
2010-07-02T08:00:00,ieee123,Line.l_42_43,line,42.2,B,64.833
2010-07-02T08:00:00,ieee123,Line.l_42_44,line,42,A,115.344
2010-07-02T08:00:00,ieee123,Line.l_42_44,line,42,B,129.925
2010-07-02T08:00:00,ieee123,Line.l_42_44,line,42,C,74.261
2010-07-02T08:00:00,ieee123,Line.l_44_45,line,44.1,A,42.705
2010-07-02T08:00:00,ieee123,Line.l_44_47,line,44,A,72.859
2010-07-02T08:00:00,ieee123,Line.l_44_47,line,44,B,129.925
2010-07-02T08:00:00,ieee123,Line.l_44_47,line,44,C,74.262
2010-07-02T08:00:00,ieee123,Line.l_45_46,line,45.1,A,11.660
2010-07-02T08:00:00,ieee123,Line.l_47_48,line,47,A,0.000
2010-07-02T08:00:00,ieee123,Line.l_47_48,line,47,B,0.000
2010-07-02T08:00:00,ieee123,Line.l_47_48,line,47,C,0.000
2010-07-02T08:00:00,ieee123,Line.l_47_49,line,47,A,72.859
2010-07-02T08:00:00,ieee123,Line.l_47_49,line,47,B,129.926
2010-07-02T08:00:00,ieee123,Line.l_47_49,line,47,C,74.262
2010-07-02T08:00:00,ieee123,Line.l_49_50,line,49,A,13.095
2010-07-02T08:00:00,ieee123,Line.l_49_50,line,49,B,0.003
2010-07-02T08:00:00,ieee123,Line.l_49_50,line,49,C,12.402
2010-07-02T08:00:00,ieee123,Line.l_50_51,line,50,A,13.095
2010-07-02T08:00:00,ieee123,Line.l_50_51,line,50,B,0.002
2010-07-02T08:00:00,ieee123,Line.l_50_51,line,50,C,0.002
2010-07-02T08:00:00,ieee123,Line.l_51_151,line,51,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_51_151,line,51,B,0.001
2010-07-02T08:00:00,ieee123,Line.l_51_151,line,51,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_52_53,line,52,A,568.249
2010-07-02T08:00:00,ieee123,Line.l_52_53,line,52,B,506.660
2010-07-02T08:00:00,ieee123,Line.l_52_53,line,52,C,318.037
2010-07-02T08:00:00,ieee123,Line.l_53_54,line,53,A,543.822
2010-07-02T08:00:00,ieee123,Line.l_53_54,line,53,B,506.660
2010-07-02T08:00:00,ieee123,Line.l_53_54,line,53,C,318.037
2010-07-02T08:00:00,ieee123,Line.l_54_55,line,54,A,15.115
2010-07-02T08:00:00,ieee123,Line.l_54_55,line,54,B,2.064
2010-07-02T08:00:00,ieee123,Line.l_54_55,line,54,C,0.002
2010-07-02T08:00:00,ieee123,Line.l_54_57,line,54,A,528.745
2010-07-02T08:00:00,ieee123,Line.l_54_57,line,54,B,504.598
2010-07-02T08:00:00,ieee123,Line.l_54_57,line,54,C,318.038
2010-07-02T08:00:00,ieee123,Line.l_55_56,line,55,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_55_56,line,55,B,2.064
2010-07-02T08:00:00,ieee123,Line.l_55_56,line,55,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_57_58,line,57.2,B,14.042
2010-07-02T08:00:00,ieee123,Line.l_57_60,line,57,A,528.745
2010-07-02T08:00:00,ieee123,Line.l_57_60,line,57,B,490.569
2010-07-02T08:00:00,ieee123,Line.l_57_60,line,57,C,318.038
2010-07-02T08:00:00,ieee123,Line.l_58_59,line,58.2,B,7.169
2010-07-02T08:00:00,ieee123,Line.l_60_61,line,60,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_60_61,line,60,B,0.001
2010-07-02T08:00:00,ieee123,Line.l_60_61,line,60,C,0.002
2010-07-02T08:00:00,ieee123,Line.l_60_62,line,60,A,9.001
2010-07-02T08:00:00,ieee123,Line.l_60_62,line,60,B,39.428
2010-07-02T08:00:00,ieee123,Line.l_60_62,line,60,C,15.691
2010-07-02T08:00:00,ieee123,Line.l_62_63,line,62,A,9.001
2010-07-02T08:00:00,ieee123,Line.l_62_63,line,62,B,39.428
2010-07-02T08:00:00,ieee123,Line.l_62_63,line,62,C,12.815
2010-07-02T08:00:00,ieee123,Line.l_63_64,line,63,A,6.807
2010-07-02T08:00:00,ieee123,Line.l_63_64,line,63,B,39.428
2010-07-02T08:00:00,ieee123,Line.l_63_64,line,63,C,12.815
2010-07-02T08:00:00,ieee123,Line.l_64_65,line,64,A,6.808
2010-07-02T08:00:00,ieee123,Line.l_64_65,line,64,B,4.453
2010-07-02T08:00:00,ieee123,Line.l_64_65,line,64,C,12.815
2010-07-02T08:00:00,ieee123,Line.l_65_66,line,65,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_65_66,line,65,B,0.001
2010-07-02T08:00:00,ieee123,Line.l_65_66,line,65,C,5.717
2010-07-02T08:00:00,ieee123,Line.l_67_68,line,67.1,A,17.135
2010-07-02T08:00:00,ieee123,Line.l_67_72,line,67,A,386.539
2010-07-02T08:00:00,ieee123,Line.l_67_72,line,67,B,312.155
2010-07-02T08:00:00,ieee123,Line.l_67_72,line,67,C,258.537
2010-07-02T08:00:00,ieee123,Line.l_67_97,line,67,A,116.275
2010-07-02T08:00:00,ieee123,Line.l_67_97,line,67,B,139.781
2010-07-02T08:00:00,ieee123,Line.l_67_97,line,67,C,44.959
2010-07-02T08:00:00,ieee123,Line.l_68_69,line,68.1,A,15.923
2010-07-02T08:00:00,ieee123,Line.l_69_70,line,69.1,A,13.378
2010-07-02T08:00:00,ieee123,Line.l_70_71,line,70.1,A,10.822
2010-07-02T08:00:00,ieee123,Line.l_72_73,line,72.3,C,101.646
2010-07-02T08:00:00,ieee123,Line.l_72_76,line,72,A,386.539
2010-07-02T08:00:00,ieee123,Line.l_72_76,line,72,B,312.155
2010-07-02T08:00:00,ieee123,Line.l_72_76,line,72,C,160.946
2010-07-02T08:00:00,ieee123,Line.l_73_74,line,73.3,C,85.033
2010-07-02T08:00:00,ieee123,Line.l_74_75,line,74.3,C,73.333
2010-07-02T08:00:00,ieee123,Line.l_76_77,line,76,A,97.058
2010-07-02T08:00:00,ieee123,Line.l_76_77,line,76,B,65.326
2010-07-02T08:00:00,ieee123,Line.l_76_77,line,76,C,67.831
2010-07-02T08:00:00,ieee123,Line.l_76_86,line,76,A,140.660
2010-07-02T08:00:00,ieee123,Line.l_76_86,line,76,B,148.870
2010-07-02T08:00:00,ieee123,Line.l_76_86,line,76,C,19.836
2010-07-02T08:00:00,ieee123,Line.l_77_78,line,77,A,97.058
2010-07-02T08:00:00,ieee123,Line.l_77_78,line,77,B,65.270
2010-07-02T08:00:00,ieee123,Line.l_77_78,line,77,C,67.830
2010-07-02T08:00:00,ieee123,Line.l_78_79,line,78,A,7.657
2010-07-02T08:00:00,ieee123,Line.l_78_79,line,78,B,0.001
2010-07-02T08:00:00,ieee123,Line.l_78_79,line,78,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_78_80,line,78,A,90.965
2010-07-02T08:00:00,ieee123,Line.l_78_80,line,78,B,65.270
2010-07-02T08:00:00,ieee123,Line.l_78_80,line,78,C,67.830
2010-07-02T08:00:00,ieee123,Line.l_80_81,line,80,A,90.964
2010-07-02T08:00:00,ieee123,Line.l_80_81,line,80,B,72.665
2010-07-02T08:00:00,ieee123,Line.l_80_81,line,80,C,67.829
2010-07-02T08:00:00,ieee123,Line.l_81_82,line,81,A,90.964
2010-07-02T08:00:00,ieee123,Line.l_81_82,line,81,B,72.663
2010-07-02T08:00:00,ieee123,Line.l_81_82,line,81,C,70.640
2010-07-02T08:00:00,ieee123,Line.l_81_84,line,81.3,C,27.923
2010-07-02T08:00:00,ieee123,Line.l_82_83,line,82,A,64.406
2010-07-02T08:00:00,ieee123,Line.l_82_83,line,82,B,72.663
2010-07-02T08:00:00,ieee123,Line.l_82_83,line,82,C,70.640
2010-07-02T08:00:00,ieee123,Line.l_84_85,line,84.3,C,9.296
2010-07-02T08:00:00,ieee123,Line.l_86_87,line,86,A,140.660
2010-07-02T08:00:00,ieee123,Line.l_86_87,line,86,B,128.248
2010-07-02T08:00:00,ieee123,Line.l_86_87,line,86,C,19.835
2010-07-02T08:00:00,ieee123,Line.l_87_88,line,87.1,A,96.706
2010-07-02T08:00:00,ieee123,Line.l_87_89,line,87,A,44.288
2010-07-02T08:00:00,ieee123,Line.l_87_89,line,87,B,30.673
2010-07-02T08:00:00,ieee123,Line.l_87_89,line,87,C,19.834
2010-07-02T08:00:00,ieee123,Line.l_89_90,line,89.2,B,15.950
2010-07-02T08:00:00,ieee123,Line.l_89_91,line,89,A,44.289
2010-07-02T08:00:00,ieee123,Line.l_89_91,line,89,B,26.298
2010-07-02T08:00:00,ieee123,Line.l_89_91,line,89,C,19.834
2010-07-02T08:00:00,ieee123,Line.l_91_92,line,91.3,C,19.832
2010-07-02T08:00:00,ieee123,Line.l_91_93,line,91,A,44.289
2010-07-02T08:00:00,ieee123,Line.l_91_93,line,91,B,26.298
2010-07-02T08:00:00,ieee123,Line.l_91_93,line,91,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_93_94,line,93.1,A,44.289
2010-07-02T08:00:00,ieee123,Line.l_93_95,line,93,A,0.001
2010-07-02T08:00:00,ieee123,Line.l_93_95,line,93,B,26.299
2010-07-02T08:00:00,ieee123,Line.l_93_95,line,93,C,0.001
2010-07-02T08:00:00,ieee123,Line.l_95_96,line,95.2,B,8.341
2010-07-02T08:00:00,ieee123,Line.l_97_98,line,97,A,68.490
2010-07-02T08:00:00,ieee123,Line.l_97_98,line,97,B,93.333
2010-07-02T08:00:00,ieee123,Line.l_97_98,line,97,C,4.748
2010-07-02T08:00:00,ieee123,Line.l_98_99,line,98,A,0.004
2010-07-02T08:00:00,ieee123,Line.l_98_99,line,98,B,93.333
2010-07-02T08:00:00,ieee123,Line.l_98_99,line,98,C,4.749
2010-07-02T08:00:00,ieee123,Line.l_99_100,line,99,A,0.003
2010-07-02T08:00:00,ieee123,Line.l_99_100,line,99,B,0.003
2010-07-02T08:00:00,ieee123,Line.l_99_100,line,99,C,4.749
2010-07-02T08:00:00,ieee123,Line.l_100_450,line,100,A,0.002
2010-07-02T08:00:00,ieee123,Line.l_100_450,line,100,B,0.002
2010-07-02T08:00:00,ieee123,Line.l_100_450,line,100,C,0.002
2010-07-02T08:00:00,ieee123,Line.l_101_102,line,101.3,C,40.214
2010-07-02T08:00:00,ieee123,Line.l_101_105,line,101,A,47.786
2010-07-02T08:00:00,ieee123,Line.l_101_105,line,101,B,46.449
2010-07-02T08:00:00,ieee123,Line.l_101_105,line,101,C,0.004
2010-07-02T08:00:00,ieee123,Line.l_102_103,line,102.3,C,32.731
2010-07-02T08:00:00,ieee123,Line.l_103_104,line,103.3,C,23.963
2010-07-02T08:00:00,ieee123,Line.l_105_106,line,105.2,B,46.451
2010-07-02T08:00:00,ieee123,Line.l_105_108,line,105,A,47.787
2010-07-02T08:00:00,ieee123,Line.l_105_108,line,105,B,0.003
2010-07-02T08:00:00,ieee123,Line.l_105_108,line,105,C,0.004
2010-07-02T08:00:00,ieee123,Line.l_106_107,line,106.2,B,21.950
2010-07-02T08:00:00,ieee123,Line.l_108_109,line,108.1,A,47.788
2010-07-02T08:00:00,ieee123,Line.l_108_300,line,108,A,0.002
2010-07-02T08:00:00,ieee123,Line.l_108_300,line,108,B,0.003
2010-07-02T08:00:00,ieee123,Line.l_108_300,line,108,C,0.003
2010-07-02T08:00:00,ieee123,Line.l_109_110,line,109.1,A,11.875
2010-07-02T08:00:00,ieee123,Line.l_110_111,line,110.1,A,4.384
2010-07-02T08:00:00,ieee123,Line.l_110_112,line,110.1,A,7.492
2010-07-02T08:00:00,ieee123,Line.l_112_113,line,112.1,A,3.648
2010-07-02T08:00:00,ieee123,Line.l_113_114,line,113.1,A,1.534
2010-07-02T08:00:00,ieee123,Line.l_135_35,line,135,A,200.197
2010-07-02T08:00:00,ieee123,Line.l_135_35,line,135,B,235.372
2010-07-02T08:00:00,ieee123,Line.l_135_35,line,135,C,78.439
2010-07-02T08:00:00,ieee123,Line.l_149_1,line,149,A,1100.775
2010-07-02T08:00:00,ieee123,Line.l_149_1,line,149,B,818.778
2010-07-02T08:00:00,ieee123,Line.l_149_1,line,149,C,771.571
2010-07-02T08:00:00,ieee123,Line.l_152_52,line,152,A,571.100
2010-07-02T08:00:00,ieee123,Line.l_152_52,line,152,B,506.660
2010-07-02T08:00:00,ieee123,Line.l_152_52,line,152,C,318.037
2010-07-02T08:00:00,ieee123,Line.l_160_67,line,160,A,518.751
2010-07-02T08:00:00,ieee123,Line.l_160_67,line,160,B,451.204
2010-07-02T08:00:00,ieee123,Line.l_160_67,line,160,C,302.595
2010-07-02T08:00:00,ieee123,Line.l_197_101,line,197,A,47.786
2010-07-02T08:00:00,ieee123,Line.l_197_101,line,197,B,46.449
2010-07-02T08:00:00,ieee123,Line.l_197_101,line,197,C,40.211
2010-07-02T08:00:00,ieee123,Line.sw_13_152,switch,13,A,571.100
2010-07-02T08:00:00,ieee123,Line.sw_13_152,switch,13,B,506.660
2010-07-02T08:00:00,ieee123,Line.sw_13_152,switch,13,C,318.037
2010-07-02T08:00:00,ieee123,Line.sw_18_135,switch,18,A,200.197
2010-07-02T08:00:00,ieee123,Line.sw_18_135,switch,18,B,235.372
2010-07-02T08:00:00,ieee123,Line.sw_18_135,switch,18,C,78.439
2010-07-02T08:00:00,ieee123,Line.sw_60_160,switch,60,A,518.751
2010-07-02T08:00:00,ieee123,Line.sw_60_160,switch,60,B,451.204
2010-07-02T08:00:00,ieee123,Line.sw_60_160,switch,60,C,302.595
2010-07-02T08:00:00,ieee123,Line.sw_97_197,switch,97,A,47.786
2010-07-02T08:00:00,ieee123,Line.sw_97_197,switch,97,B,46.449
2010-07-02T08:00:00,ieee123,Line.sw_97_197,switch,97,C,40.211
2010-07-02T08:00:00,ieee123,Line.sw_150_149,switch,150,A,1100.775
2010-07-02T08:00:00,ieee123,Line.sw_150_149,switch,150,B,818.778
2010-07-02T08:00:00,ieee123,Line.sw_150_149,switch,150,C,771.571
2010-07-02T08:30:00,ieee123,Vsource.source,source,syssource,A,32.121
2010-07-02T08:30:00,ieee123,Vsource.source,source,syssource,B,25.344
2010-07-02T08:30:00,ieee123,Vsource.source,source,syssource,C,27.903
2010-07-02T08:30:00,ieee123,Line.l_1_2,line,1.2,B,2.665
2010-07-02T08:30:00,ieee123,Line.l_1_3,line,1.3,C,59.352
2010-07-02T08:30:00,ieee123,Line.l_1_7,line,1,A,865.587
2010-07-02T08:30:00,ieee123,Line.l_1_7,line,1,B,834.148
2010-07-02T08:30:00,ieee123,Line.l_1_7,line,1,C,570.720
2010-07-02T08:30:00,ieee123,Line.l_3_4,line,3.3,C,6.792
2010-07-02T08:30:00,ieee123,Line.l_3_5,line,3.3,C,52.559
2010-07-02T08:30:00,ieee123,Line.l_5_6,line,5.3,C,51.400
2010-07-02T08:30:00,ieee123,Line.l_7_8,line,7,A,862.298
2010-07-02T08:30:00,ieee123,Line.l_7_8,line,7,B,834.148
2010-07-02T08:30:00,ieee123,Line.l_7_8,line,7,C,570.720
2010-07-02T08:30:00,ieee123,Line.l_8_12,line,8.2,B,20.292
2010-07-02T08:30:00,ieee123,Line.l_8_9,line,8.1,A,149.652
2010-07-02T08:30:00,ieee123,Line.l_8_13,line,8,A,713.441
2010-07-02T08:30:00,ieee123,Line.l_8_13,line,8,B,813.869
2010-07-02T08:30:00,ieee123,Line.l_8_13,line,8,C,570.721
2010-07-02T08:30:00,ieee123,Line.l_9_14,line,9.1,A,146.361
2010-07-02T08:30:00,ieee123,Line.l_13_34,line,13.3,C,65.929
2010-07-02T08:30:00,ieee123,Line.l_13_18,line,13,A,375.395
2010-07-02T08:30:00,ieee123,Line.l_13_18,line,13,B,452.798
2010-07-02T08:30:00,ieee123,Line.l_13_18,line,13,C,245.005
2010-07-02T08:30:00,ieee123,Line.l_14_11,line,14.1,A,128.619
2010-07-02T08:30:00,ieee123,Line.l_14_10,line,14.1,A,17.742
2010-07-02T08:30:00,ieee123,Line.l_15_16,line,15.3,C,56.974
2010-07-02T08:30:00,ieee123,Line.l_15_17,line,15.3,C,4.650
2010-07-02T08:30:00,ieee123,Line.l_18_19,line,18.1,A,13.901
2010-07-02T08:30:00,ieee123,Line.l_18_21,line,18,A,66.075
2010-07-02T08:30:00,ieee123,Line.l_18_21,line,18,B,42.492
2010-07-02T08:30:00,ieee123,Line.l_18_21,line,18,C,119.035
2010-07-02T08:30:00,ieee123,Line.l_19_20,line,19.1,A,1.678
2010-07-02T08:30:00,ieee123,Line.l_21_22,line,21.2,B,42.494
2010-07-02T08:30:00,ieee123,Line.l_21_23,line,21,A,66.075
2010-07-02T08:30:00,ieee123,Line.l_21_23,line,21,B,0.004
2010-07-02T08:30:00,ieee123,Line.l_21_23,line,21,C,119.035
2010-07-02T08:30:00,ieee123,Line.l_23_24,line,23.3,C,7.572
2010-07-02T08:30:00,ieee123,Line.l_23_25,line,23,A,66.076
2010-07-02T08:30:00,ieee123,Line.l_23_25,line,23,B,0.004
2010-07-02T08:30:00,ieee123,Line.l_23_25,line,23,C,111.464
2010-07-02T08:30:00,ieee123,Line.l_25_26,line,25.1.3,A,32.904
2010-07-02T08:30:00,ieee123,Line.l_25_26,line,25.1.3,C,12.945
2010-07-02T08:30:00,ieee123,Line.l_25_28,line,25,A,33.172
2010-07-02T08:30:00,ieee123,Line.l_25_28,line,25,B,0.003
2010-07-02T08:30:00,ieee123,Line.l_25_28,line,25,C,98.519
2010-07-02T08:30:00,ieee123,Line.l_26_27,line,26.1.3,A,32.905
2010-07-02T08:30:00,ieee123,Line.l_26_27,line,26.1.3,C,0.001
2010-07-02T08:30:00,ieee123,Line.l_26_31,line,26.3,C,12.946
2010-07-02T08:30:00,ieee123,Line.l_27_33,line,27.1,A,32.905
2010-07-02T08:30:00,ieee123,Line.l_28_29,line,28,A,28.076
2010-07-02T08:30:00,ieee123,Line.l_28_29,line,28,B,0.002
2010-07-02T08:30:00,ieee123,Line.l_28_29,line,28,C,98.519
2010-07-02T08:30:00,ieee123,Line.l_29_30,line,29,A,0.002
2010-07-02T08:30:00,ieee123,Line.l_29_30,line,29,B,0.001
2010-07-02T08:30:00,ieee123,Line.l_29_30,line,29,C,98.519
2010-07-02T08:30:00,ieee123,Line.l_30_250,line,30,A,0.001
2010-07-02T08:30:00,ieee123,Line.l_30_250,line,30,B,0.001
2010-07-02T08:30:00,ieee123,Line.l_30_250,line,30,C,0.001
2010-07-02T08:30:00,ieee123,Line.l_31_32,line,31.3,C,11.259
2010-07-02T08:30:00,ieee123,Line.l_34_15,line,34.3,C,61.624
2010-07-02T08:30:00,ieee123,Line.l_35_36,line,35.1.2,A,60.803
2010-07-02T08:30:00,ieee123,Line.l_35_36,line,35.1.2,B,56.853
2010-07-02T08:30:00,ieee123,Line.l_35_40,line,35,A,174.929
2010-07-02T08:30:00,ieee123,Line.l_35_40,line,35,B,290.271
2010-07-02T08:30:00,ieee123,Line.l_35_40,line,35,C,126.043
2010-07-02T08:30:00,ieee123,Line.l_36_37,line,36.1,A,60.804
2010-07-02T08:30:00,ieee123,Line.l_36_38,line,36.2,B,56.853
2010-07-02T08:30:00,ieee123,Line.l_38_39,line,38.2,B,20.868
2010-07-02T08:30:00,ieee123,Line.l_40_41,line,40.3,C,4.491
2010-07-02T08:30:00,ieee123,Line.l_40_42,line,40,A,174.929
2010-07-02T08:30:00,ieee123,Line.l_40_42,line,40,B,290.271
2010-07-02T08:30:00,ieee123,Line.l_40_42,line,40,C,121.559
2010-07-02T08:30:00,ieee123,Line.l_42_43,line,42.2,B,86.020
2010-07-02T08:30:00,ieee123,Line.l_42_44,line,42,A,165.081
2010-07-02T08:30:00,ieee123,Line.l_42_44,line,42,B,205.024
2010-07-02T08:30:00,ieee123,Line.l_42_44,line,42,C,121.559
2010-07-02T08:30:00,ieee123,Line.l_44_45,line,44.1,A,47.438
2010-07-02T08:30:00,ieee123,Line.l_44_47,line,44,A,117.956
2010-07-02T08:30:00,ieee123,Line.l_44_47,line,44,B,205.024
2010-07-02T08:30:00,ieee123,Line.l_44_47,line,44,C,121.560
2010-07-02T08:30:00,ieee123,Line.l_45_46,line,45.1,A,45.169
2010-07-02T08:30:00,ieee123,Line.l_47_48,line,47,A,0.000
2010-07-02T08:30:00,ieee123,Line.l_47_48,line,47,B,0.000
2010-07-02T08:30:00,ieee123,Line.l_47_48,line,47,C,0.000
2010-07-02T08:30:00,ieee123,Line.l_47_49,line,47,A,117.956
2010-07-02T08:30:00,ieee123,Line.l_47_49,line,47,B,205.025
2010-07-02T08:30:00,ieee123,Line.l_47_49,line,47,C,121.560
2010-07-02T08:30:00,ieee123,Line.l_49_50,line,49,A,14.430
2010-07-02T08:30:00,ieee123,Line.l_49_50,line,49,B,0.003
2010-07-02T08:30:00,ieee123,Line.l_49_50,line,49,C,15.186
2010-07-02T08:30:00,ieee123,Line.l_50_51,line,50,A,14.430
2010-07-02T08:30:00,ieee123,Line.l_50_51,line,50,B,0.002
2010-07-02T08:30:00,ieee123,Line.l_50_51,line,50,C,0.002
2010-07-02T08:30:00,ieee123,Line.l_51_151,line,51,A,0.001
2010-07-02T08:30:00,ieee123,Line.l_51_151,line,51,B,0.001
2010-07-02T08:30:00,ieee123,Line.l_51_151,line,51,C,0.001
2010-07-02T08:30:00,ieee123,Line.l_52_53,line,52,A,337.176
2010-07-02T08:30:00,ieee123,Line.l_52_53,line,52,B,372.614
2010-07-02T08:30:00,ieee123,Line.l_52_53,line,52,C,267.437
2010-07-02T08:30:00,ieee123,Line.l_53_54,line,53,A,307.568
2010-07-02T08:30:00,ieee123,Line.l_53_54,line,53,B,372.614
2010-07-02T08:30:00,ieee123,Line.l_53_54,line,53,C,267.437
2010-07-02T08:30:00,ieee123,Line.l_54_55,line,54,A,8.335
2010-07-02T08:30:00,ieee123,Line.l_54_55,line,54,B,3.116
2010-07-02T08:30:00,ieee123,Line.l_54_55,line,54,C,0.002
2010-07-02T08:30:00,ieee123,Line.l_54_57,line,54,A,299.455
2010-07-02T08:30:00,ieee123,Line.l_54_57,line,54,B,369.546
2010-07-02T08:30:00,ieee123,Line.l_54_57,line,54,C,267.438
2010-07-02T08:30:00,ieee123,Line.l_55_56,line,55,A,0.001
2010-07-02T08:30:00,ieee123,Line.l_55_56,line,55,B,3.116
2010-07-02T08:30:00,ieee123,Line.l_55_56,line,55,C,0.001
2010-07-02T08:30:00,ieee123,Line.l_57_58,line,57.2,B,8.555
2010-07-02T08:30:00,ieee123,Line.l_57_60,line,57,A,299.455
2010-07-02T08:30:00,ieee123,Line.l_57_60,line,57,B,361.138
2010-07-02T08:30:00,ieee123,Line.l_57_60,line,57,C,267.438
2010-07-02T08:30:00,ieee123,Line.l_58_59,line,58.2,B,1.972
2010-07-02T08:30:00,ieee123,Line.l_60_61,line,60,A,0.001
2010-07-02T08:30:00,ieee123,Line.l_60_61,line,60,B,0.001
2010-07-02T08:30:00,ieee123,Line.l_60_61,line,60,C,0.002
2010-07-02T08:30:00,ieee123,Line.l_60_62,line,60,A,10.779
2010-07-02T08:30:00,ieee123,Line.l_60_62,line,60,B,62.907
2010-07-02T08:30:00,ieee123,Line.l_60_62,line,60,C,44.491
2010-07-02T08:30:00,ieee123,Line.l_62_63,line,62,A,10.779
2010-07-02T08:30:00,ieee123,Line.l_62_63,line,62,B,62.907
2010-07-02T08:30:00,ieee123,Line.l_62_63,line,62,C,41.830
2010-07-02T08:30:00,ieee123,Line.l_63_64,line,63,A,9.016
2010-07-02T08:30:00,ieee123,Line.l_63_64,line,63,B,62.907
2010-07-02T08:30:00,ieee123,Line.l_63_64,line,63,C,41.830
2010-07-02T08:30:00,ieee123,Line.l_64_65,line,64,A,9.017
2010-07-02T08:30:00,ieee123,Line.l_64_65,line,64,B,5.733
2010-07-02T08:30:00,ieee123,Line.l_64_65,line,64,C,41.830
