timestamp,feeder_id,source_p_kw,source_q_kvar,converged,n_buses,n_deenergized,vpu_min,vpu_max
2010-07-07T14:00:00,ieee37,2948.12,1853.64,1,36,0,0.8256,0.9564
2010-07-07T14:30:00,ieee37,2379.13,1417.07,1,36,0,0.8568,0.9648
2010-07-07T15:00:00,ieee37,2337.86,1400.62,1,36,0,0.8518,0.9719
2010-07-07T15:30:00,ieee37,2770.35,1704.80,1,36,0,0.8579,0.9528
2010-07-07T16:00:00,ieee37,4301.62,2986.68,1,36,0,0.7867,0.9137
2010-07-07T16:30:00,ieee37,4420.67,3096.85,1,36,0,0.7831,0.9082
2010-07-07T17:00:00,ieee37,4822.02,3507.08,1,36,0,0.7344,0.8962
2010-07-07T17:30:00,ieee37,5130.04,3827.87,1,36,0,0.7234,0.8888
2010-07-07T18:00:00,ieee37,5414.16,4144.78,1,36,0,0.7082,0.8797
2010-07-07T18:30:00,ieee37,5540.66,4237.32,1,36,0,0.7057,0.8605
2010-07-07T19:00:00,ieee37,5480.02,4179.60,1,36,0,0.7032,0.8709
2010-07-07T19:30:00,ieee37,4604.20,3266.63,1,36,0,0.7547,0.8957
2010-07-07T20:00:00,ieee37,3926.14,2684.22,1,36,0,0.7618,0.9320
2010-07-07T20:30:00,ieee37,3621.28,2380.29,1,36,0,0.8027,0.9240
2010-07-07T21:00:00,ieee37,3418.79,2201.78,1,36,0,0.8277,0.9244
2010-07-07T21:30:00,ieee37,3014.03,1890.98,1,36,0,0.8422,0.9476
2010-07-07T22:00:00,ieee37,2425.02,1441.13,1,36,0,0.8717,0.9511
2010-07-07T22:30:00,ieee37,2026.06,1162.48,1,36,0,0.8861,0.9584
2010-07-07T23:00:00,ieee37,1798.91,1011.53,1,36,0,0.9002,0.9659
2010-07-07T23:30:00,ieee37,3057.29,1922.62,1,36,0,0.8295,0.9219
